segment_id,date_local,uptime,ped_lft,ped_rgt,ped_total,bike_lft,bike_rgt,bike_total,car_lft,car_rgt,car_total,heavy_lft,heavy_rgt,heavy_total,v85,car_speed0,car_speed10,car_speed20,car_speed30,car_speed40,car_speed50,car_speed60,car_speed70
9000008577,2025-04-25 17:00,0.544722,26,20,46,13,20,33,180,66,246,7,35,42,27.5,7.46,40.3,44.03,7.46,0.75,0.0,0.0,0.0
9000008577,2025-04-25 18:00,0.727778,29,25,54,40,14,54,224,77,301,9,11,21,27.0,6.39,42.92,45.21,5.94,0.0,0.0,0.0,0.0
9000008577,2025-04-25 19:00,0.494722,20,26,47,28,23,51,235,78,312,33,35,68,23.5,10.97,50.32,37.42,1.29,0.0,0.0,0.0,0.0
9000008577,2025-04-26 09:00,0.185,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-26 10:00,0.552222,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-26 11:00,0.523889,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-26 12:00,0.512778,0,0,0,2,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-26 13:00,0.421667,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-26 14:00,0.790556,1,0,1,1,0,1,1,0,1,0,0,0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
9000008577,2025-04-26 15:00,0.731389,19,14,33,7,3,10,8,0,8,8,0,8,15.5,33.33,66.67,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-26 16:00,0.633333,12,7,19,3,1,4,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-26 17:00,0.121944,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-27 09:00,0.397778,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-27 10:00,0.533611,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-27 11:00,0.467778,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-27 12:00,0.4675,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-27 13:00,0.668611,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-27 14:00,0.653611,1,3,4,3,1,4,1,0,1,0,1,1,29.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-27 15:00,0.726667,51,22,73,24,10,34,5,1,7,15,3,18,21.5,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-27 16:00,0.681667,10,1,11,3,4,7,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-28 09:00,0.250556,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-28 10:00,0.659444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-28 11:00,0.508056,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-28 12:00,0.430556,4,0,4,0,2,2,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-28 13:00,0.399167,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-28 14:00,0.602222,4,1,5,0,0,0,0,0,0,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-28 15:00,0.744722,18,12,30,7,0,7,7,0,7,3,0,3,26.5,40.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-28 16:00,0.636944,4,0,4,2,1,3,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-28 17:00,0.131944,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-29 09:00,0.572222,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-29 10:00,0.449444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-29 11:00,0.585833,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-29 12:00,0.593611,0,1,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-29 13:00,0.586389,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-29 14:00,0.660833,3,3,6,0,2,2,0,0,0,12,0,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-29 15:00,0.768889,22,9,31,7,1,8,13,0,13,18,8,26,4.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-29 16:00,0.653056,4,8,13,4,4,9,1,0,1,0,0,0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-29 17:00,0.31,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-29 18:00,0.175833,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-30 09:00,0.098889,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-30 10:00,0.415278,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-30 11:00,0.434444,0,4,4,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-30 12:00,0.458889,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-30 13:00,0.525556,4,0,4,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-30 14:00,0.7175,3,1,4,0,3,3,1,0,1,4,1,5,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-30 15:00,0.769167,18,3,21,7,3,9,5,0,5,8,0,8,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-30 16:00,0.698333,3,1,5,1,2,3,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-30 17:00,0.106389,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-04-30 18:00,0.048056,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-01 10:00,0.488333,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-01 11:00,0.730278,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-01 12:00,0.599444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-01 13:00,0.458889,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-01 14:00,0.591111,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-01 15:00,0.528333,2,4,6,2,0,2,0,0,0,6,0,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-01 16:00,0.632222,6,4,10,3,0,3,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-01 17:00,0.040833,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-02 09:00,0.185556,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-02 10:00,0.481389,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-02 11:00,0.396111,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-02 12:00,0.466389,0,0,0,0,8,8,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-02 13:00,0.529167,2,2,4,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-02 14:00,0.576667,4,0,4,0,0,0,3,0,3,3,0,3,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-02 15:00,0.384722,19,10,28,8,5,13,4,0,4,4,0,4,14.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-02 16:00,0.434722,25,25,51,29,29,59,2,0,2,2,0,2,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-02 17:00,0.391389,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-02 18:00,0.063611,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-03 09:00,0.048333,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-03 10:00,0.455556,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-03 11:00,0.526944,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-03 12:00,0.533056,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-03 13:00,0.588611,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-03 14:00,0.486667,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-03 15:00,0.131944,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-03 16:00,0.120556,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-04 08:00,0.131944,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-04 09:00,0.337222,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-04 10:00,0.444444,0,0,0,0,4,4,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000008577,2025-05-04 11:00,0.478611,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
