segment_id,date_local,uptime,ped_lft,ped_rgt,ped_total,bike_lft,bike_rgt,bike_total,car_lft,car_rgt,car_total,heavy_lft,heavy_rgt,heavy_total,v85,car_speed0,car_speed10,car_speed20,car_speed30,car_speed40,car_speed50,car_speed60,car_speed70
9000003310,2022-03-18 07:00,0.7525,3,1,4,19,15,33,73,78,151,0,0,0,24.5,8.77,47.37,36.84,6.14,0.88,0.0,0.0,0.0
9000003310,2022-03-18 08:00,0.797222,6,3,9,25,18,43,99,95,194,0,0,0,20.0,12.9,65.16,18.71,2.58,0.0,0.0,0.0,0.65
9000003310,2022-03-18 09:00,0.795833,0,1,1,23,13,35,83,88,171,0,0,0,21.0,16.18,54.41,26.47,1.47,0.74,0.0,0.74,0.0
9000003310,2022-03-18 10:00,0.805556,1,4,5,15,14,29,81,73,154,0,0,0,21.0,11.29,59.68,25.81,3.23,0.0,0.0,0.0,0.0
9000003310,2022-03-18 11:00,0.596667,3,0,3,30,18,49,77,52,129,0,0,0,22.5,18.18,45.45,32.47,1.3,1.3,1.3,0.0,0.0
9000003310,2022-03-18 12:00,0.328333,3,12,15,34,24,58,125,30,155,0,0,0,22.0,21.57,43.14,29.41,3.92,1.96,0.0,0.0,0.0
9000003310,2022-03-18 13:00,0.702778,7,1,9,152,28,181,84,46,129,0,0,0,25.0,7.69,39.56,46.15,4.4,2.2,0.0,0.0,0.0
9000003310,2022-03-18 14:00,0.683611,35,6,41,91,38,129,135,57,192,0,0,0,27.5,9.16,30.53,45.04,10.69,3.05,0.76,0.0,0.76
9000003310,2022-03-18 15:00,0.687778,29,15,44,109,64,173,63,19,81,0,0,0,23.0,10.71,44.64,39.29,1.79,0.0,1.79,1.79,0.0
9000003310,2022-03-18 16:00,0.63,3,8,11,137,51,187,51,59,110,0,0,0,20.5,27.54,47.83,21.74,1.45,0.0,1.45,0.0,0.0
9000003310,2022-03-18 17:00,0.778056,13,15,28,53,27,80,159,102,261,0,0,0,23.5,6.9,40.39,47.29,4.93,0.49,0.0,0.0,0.0
9000003310,2022-03-18 18:00,0.315556,10,13,22,73,38,111,241,165,406,0,0,0,25.0,10.94,30.47,51.56,6.25,0.0,0.0,0.0,0.78
9000003310,2022-03-19 06:00,0.711111,7,3,10,3,0,3,21,18,39,0,0,0,27.0,7.14,39.29,42.86,7.14,3.57,0.0,0.0,0.0
9000003310,2022-03-19 07:00,0.74,3,1,4,3,5,8,24,12,36,0,0,0,30.5,33.33,22.22,18.52,25.93,0.0,0.0,0.0,0.0
9000003310,2022-03-19 08:00,0.728056,7,4,11,10,5,15,54,21,74,0,0,0,14.0,44.44,53.7,0.0,1.85,0.0,0.0,0.0,0.0
9000003310,2022-03-19 09:00,0.665278,0,2,2,17,9,26,51,39,90,0,0,0,17.5,30.0,55.0,13.33,1.67,0.0,0.0,0.0,0.0
9000003310,2022-03-19 10:00,0.650833,0,0,0,12,11,23,89,57,146,0,0,0,21.0,14.74,57.89,24.21,2.11,1.05,0.0,0.0,0.0
9000003310,2022-03-19 11:00,0.683056,4,4,9,20,38,59,56,76,132,0,0,0,20.0,51.11,25.56,21.11,2.22,0.0,0.0,0.0,0.0
9000003310,2022-03-19 12:00,0.706389,4,4,8,28,27,55,75,88,163,0,0,0,24.0,27.83,26.09,41.74,3.48,0.87,0.0,0.0,0.0
9000003310,2022-03-19 13:00,0.713056,10,7,17,49,34,83,79,55,133,0,0,0,27.5,12.63,46.32,26.32,11.58,1.05,2.11,0.0,0.0
9000003310,2022-03-19 14:00,0.741389,22,3,24,54,40,94,74,69,143,0,0,0,26.5,11.32,26.42,50.94,8.49,2.83,0.0,0.0,0.0
9000003310,2022-03-19 15:00,0.750278,15,9,24,31,44,75,57,57,115,0,0,0,24.5,9.3,47.67,34.88,6.98,1.16,0.0,0.0,0.0
9000003310,2022-03-19 16:00,0.740556,4,16,20,24,35,59,51,47,99,0,0,0,23.0,10.96,38.36,47.95,2.74,0.0,0.0,0.0,0.0
9000003310,2022-03-19 17:00,0.795833,9,8,16,20,16,36,113,133,246,0,0,0,23.5,12.76,42.86,38.27,4.59,1.53,0.0,0.0,0.0
9000003310,2022-03-19 18:00,0.330556,21,18,39,15,48,64,127,94,221,0,0,0,26.5,6.85,42.47,38.36,10.96,1.37,0.0,0.0,0.0
9000003310,2022-03-20 06:00,0.616944,0,6,6,0,2,2,21,11,32,0,0,0,29.0,5.0,20.0,55.0,20.0,0.0,0.0,0.0,0.0
