segment_id,date_local,uptime,ped_lft,ped_rgt,ped_total,bike_lft,bike_rgt,bike_total,car_lft,car_rgt,car_total,heavy_lft,heavy_rgt,heavy_total,v85,car_speed0,car_speed10,car_speed20,car_speed30,car_speed40,car_speed50,car_speed60,car_speed70
9000004118,2022-08-22 15:00,0.774722,8,8,15,134,75,209,136,139,275,0,0,0,35.0,7.98,20.66,44.13,15.49,7.51,2.35,0.94,0.94
9000004118,2022-08-22 16:00,0.783333,5,9,14,129,92,221,180,112,292,0,0,0,35.5,7.42,21.83,38.43,20.96,3.93,3.06,1.75,2.62
9000004118,2022-08-22 17:00,0.777222,5,8,13,154,80,234,125,84,208,0,0,0,40.0,1.23,14.2,40.74,26.54,6.17,4.94,1.85,4.32
9000004118,2022-08-22 18:00,0.789167,1,3,4,171,119,290,128,120,248,0,0,0,41.0,5.61,17.35,35.2,21.94,9.18,6.63,1.02,3.06
9000004118,2022-08-22 19:00,0.788611,5,11,16,122,118,240,101,114,216,0,0,0,45.5,4.71,10.0,34.12,27.65,10.59,6.47,3.53,2.94
9000004118,2022-08-22 20:00,0.009167,0,0,0,109,109,218,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000004118,2022-08-23 06:00,0.541111,9,2,11,13,7,20,31,39,70,0,0,0,36.5,10.53,18.42,39.47,18.42,2.63,5.26,2.63,2.63
9000004118,2022-08-23 07:00,0.805,4,1,5,66,41,107,96,63,159,0,0,0,37.5,7.81,23.44,34.38,19.53,8.59,2.34,0.78,3.12
9000004118,2022-08-23 08:00,0.7925,4,1,5,93,92,185,98,93,192,0,0,0,41.5,1.97,19.74,28.95,29.61,12.5,0.66,2.63,3.95
9000004118,2022-08-23 09:00,0.796667,5,8,13,98,73,171,122,139,261,0,0,0,41.0,6.73,22.12,32.69,17.79,12.5,5.29,1.92,0.96
9000004118,2022-08-23 10:00,0.793056,4,10,14,77,44,121,124,103,227,0,0,0,35.0,7.78,22.78,42.78,13.33,6.67,3.33,1.11,2.22
9000004118,2022-08-23 11:00,0.794444,1,10,11,84,53,137,123,122,245,0,0,0,35.5,5.13,22.05,42.56,17.95,5.13,4.1,1.54,1.54
9000004118,2022-08-23 12:00,0.783611,4,6,10,86,64,149,149,101,250,0,0,0,36.0,4.08,27.04,39.8,16.33,8.67,1.53,0.51,2.04
9000004118,2022-08-23 13:00,0.782778,5,5,10,89,63,152,125,97,222,0,0,0,32.5,12.07,21.84,35.63,18.97,6.32,2.87,0.57,1.72
9000004118,2022-08-23 14:00,0.76,4,5,9,87,62,149,122,46,168,0,0,0,39.0,17.97,19.53,28.12,18.75,7.03,3.12,1.56,3.91
9000004118,2022-08-23 15:00,0.768889,4,4,8,92,64,156,105,85,190,0,0,0,40.5,3.42,14.38,32.19,32.88,9.59,1.37,1.37,4.79
9000004118,2022-08-23 16:00,0.783889,5,4,9,116,96,212,142,135,277,0,0,0,41.0,5.07,18.89,34.56,23.96,7.37,5.07,1.84,3.23
9000004118,2022-08-23 17:00,0.781667,1,1,3,46,36,82,90,67,156,0,0,0,47.0,7.38,5.74,31.97,23.77,17.21,4.1,2.46,7.38
